,id,carat,depth,table,cut_c,color_c,clarity_c,y
579,579,1.51,62.4,58.0,2,0,2,7136
580,580,0.31,63.1,58.0,2,2,3,628
581,581,1.51,59.9,58.0,3,4,1,9471
582,582,0.71,61.8,59.0,3,5,2,2792
583,583,0.58,59.7,59.0,3,2,3,1439
584,584,1.05,59.5,59.0,3,5,1,4742
585,585,0.36,62.8,57.0,4,3,6,1053
586,586,0.57,62.6,56.0,3,3,2,1915
587,587,0.56,61.0,55.0,4,4,3,1708
588,588,0.52,61.6,59.0,3,5,3,1576
589,589,0.31,63.2,58.0,2,2,3,628
590,590,1.51,63.3,56.0,2,5,3,14482
591,591,0.41,62.4,54.0,4,3,7,1367
592,592,1.0,64.0,58.0,1,5,3,5376
593,593,1.04,62.5,58.0,3,4,5,8946
594,594,1.04,61.6,58.0,3,6,1,4811
595,595,1.1,58.6,57.0,4,4,3,5692
596,596,1.21,62.2,60.0,3,3,3,7611
597,597,1.1,61.5,57.0,2,3,6,8020
598,598,0.42,62.1,57.0,4,3,5,1031
599,599,1.51,62.8,55.0,4,2,2,10502
600,600,0.31,61.0,57.0,4,4,6,884
601,601,0.71,60.5,60.0,3,2,1,2224
602,602,1.09,61.7,57.0,4,4,4,8730
603,603,1.2,62.7,59.0,3,5,3,9139
604,604,0.38,62.1,55.4,4,2,4,714
605,605,0.79,59.2,58.0,1,2,1,2346
606,606,1.17,59.6,62.0,2,2,2,6336
607,607,1.24,63.1,60.0,2,0,1,3791
608,608,0.4,61.1,55.0,4,2,5,868
609,609,0.34,60.6,56.0,4,6,2,626
610,610,0.3,61.4,56.0,4,5,3,621
611,611,0.42,59.8,58.0,3,3,6,1235
612,612,1.29,60.9,59.0,4,3,2,7463
613,613,1.23,62.3,58.0,4,4,1,5894
614,614,0.31,62.1,56.0,4,4,4,872
615,615,0.3,62.5,53.2,4,2,3,486
616,616,0.3,62.5,57.0,4,4,2,475
617,617,1.03,63.6,57.0,1,0,2,2855
618,618,0.36,61.5,59.0,3,5,4,727
619,619,0.73,61.4,56.0,4,6,2,2943
620,620,0.75,60.2,59.0,3,2,2,2329
621,621,0.35,61.6,56.0,4,6,2,827
622,622,0.27,61.5,55.0,4,3,3,490
623,623,0.9,65.7,58.0,0,3,4,3806
624,624,0.38,62.2,59.0,3,5,3,866
625,625,1.12,60.9,57.0,3,3,7,9126
626,626,0.51,62.0,56.0,4,5,1,1385
627,627,1.36,62.1,55.0,4,6,3,11793
628,628,0.8,62.1,57.0,4,3,3,3494
629,629,0.34,61.0,60.0,3,1,4,537
630,630,0.3,63.8,56.0,1,3,2,574
631,631,0.82,59.7,57.0,3,4,1,2867
632,632,0.39,60.8,56.0,4,1,3,698
633,633,0.32,62.6,56.0,4,4,1,540
634,634,0.54,61.0,57.0,4,3,4,1957
635,635,0.91,64.1,62.0,1,6,1,3408
636,636,0.37,60.8,56.0,4,1,4,603
637,637,0.32,62.0,55.0,4,6,3,758
638,638,1.04,59.6,59.0,2,5,2,5662
639,639,0.53,61.1,54.0,4,4,3,1655
640,640,0.23,60.4,61.0,2,4,5,505
642,642,0.25,63.3,56.0,2,5,3,436
643,643,0.32,62.3,55.0,4,3,4,559
644,644,0.25,64.2,58.0,2,4,6,548
645,645,0.3,62.0,57.0,4,2,7,764
646,646,2.19,60.6,57.0,4,2,2,18475
647,647,0.92,62.1,59.0,2,4,1,3854
648,648,1.03,61.8,59.0,2,4,1,4414
649,649,1.14,59.9,57.0,2,2,3,5053
650,650,0.53,61.9,55.0,4,4,2,1639
651,651,0.9,62.4,56.0,4,3,1,3500
652,652,0.52,62.1,57.0,4,3,5,1911
653,653,0.55,62.2,55.0,4,1,4,1238
654,654,0.83,61.9,58.0,3,4,3,3408
655,655,0.73,62.9,59.0,2,3,6,3606
656,656,2.01,61.4,56.0,3,2,2,18295
657,657,0.34,60.5,59.0,3,1,6,626
658,658,1.06,62.0,58.0,3,2,3,5783
659,659,1.01,62.0,58.0,4,3,5,7597
660,660,0.9,60.8,55.0,2,4,1,3552
661,661,0.58,61.9,56.0,4,4,5,2380
662,662,0.31,58.9,61.0,3,2,3,586
664,664,1.0,63.7,57.0,1,4,1,3906
665,665,1.07,63.8,57.0,1,2,3,5758
666,666,0.38,60.6,57.0,4,2,4,1117
667,667,0.27,59.5,56.0,2,5,3,470
668,668,0.36,60.3,59.0,3,4,1,446
669,669,1.36,58.4,59.0,3,0,3,6157
670,670,1.2,62.8,58.0,2,2,2,5567
671,671,0.9,58.7,60.0,2,1,3,3709
672,672,1.19,64.9,58.0,0,1,2,5198
673,673,0.41,59.8,57.0,4,3,3,1061
674,674,0.25,61.6,57.0,2,4,5,633
675,675,1.21,62.4,60.0,2,2,4,7279
676,676,1.45,60.6,60.0,3,2,4,8550
677,677,0.51,63.0,61.0,3,3,1,1056
678,678,1.0,60.8,59.0,3,4,2,4234
679,679,0.7,63.6,58.0,1,1,3,2117
680,680,0.35,60.9,58.0,2,6,4,763
681,681,0.58,61.3,56.0,4,3,6,2256
682,682,0.66,59.8,60.9,1,2,4,1978
683,683,2.12,62.3,58.0,3,2,1,12693
684,684,0.9,63.4,59.0,2,3,3,4135
685,685,1.01,61.4,58.0,2,4,6,9810
686,686,0.44,62.6,56.0,4,5,2,1040
687,687,0.32,59.7,59.0,3,4,1,540
688,688,0.55,61.3,56.0,4,6,4,2251
689,689,0.71,61.4,58.0,4,1,5,2559
690,690,1.22,59.8,59.0,3,4,3,8417
691,691,0.99,61.8,57.0,4,1,2,4763
692,692,1.01,62.8,57.0,2,5,2,5499
693,693,0.35,62.2,58.0,3,5,4,921
694,694,0.4,60.2,60.0,4,3,6,997
695,695,0.36,61.9,56.0,3,3,1,608
696,696,0.58,63.4,57.0,4,6,1,1356
697,697,0.51,61.4,58.0,2,5,2,1284
698,698,1.01,63.4,62.0,2,1,2,4072
699,699,0.72,61.8,56.0,4,2,6,3708
700,700,0.41,61.8,57.0,4,5,3,935
701,701,1.21,61.0,58.0,3,2,3,7142
702,702,0.4,62.3,54.0,4,3,2,741
703,703,0.7,58.3,62.0,2,6,2,2563
704,704,0.32,61.7,55.6,4,1,4,529
705,705,1.52,62.3,55.1,4,4,2,11971
706,706,0.3,61.0,60.0,3,6,2,709
707,707,1.17,62.1,57.0,4,0,2,4617
708,708,2.06,61.0,58.0,3,1,2,15517
709,709,1.2,62.5,56.0,4,2,2,6742
710,710,0.6,60.4,57.0,4,6,3,2019
711,711,1.01,63.2,61.0,2,3,4,6529
712,712,0.32,63.4,56.0,1,6,1,477
713,713,0.33,62.1,55.0,4,1,7,891
714,714,1.24,61.8,55.0,4,3,4,10946
715,715,1.0,62.7,60.0,3,2,2,4469
716,716,2.01,63.8,57.0,1,1,2,13976
717,717,1.01,63.4,59.0,2,5,1,4299
718,718,1.13,62.0,57.0,4,2,2,5050
719,719,0.42,62.0,58.0,3,5,2,926
720,720,0.79,61.8,56.0,4,3,2,2831
721,721,0.5,58.5,62.0,1,4,5,2052
722,722,1.04,59.5,58.0,3,2,2,4890
723,723,0.78,62.2,56.0,2,6,3,3668
724,724,0.38,62.2,57.0,4,6,4,1140
725,725,1.7,62.4,58.0,3,1,3,10910
726,726,0.52,61.0,55.0,4,5,2,1586
727,727,1.5,61.3,56.0,4,3,5,17176
728,728,1.21,59.1,59.0,2,2,3,7113
729,729,1.35,62.1,54.0,3,0,2,4082
730,730,0.65,61.4,60.0,4,6,5,3228
731,731,0.53,61.8,57.0,4,3,7,2247
732,732,1.29,62.3,54.4,4,4,4,10727
733,733,0.55,62.7,57.0,4,1,6,1712
734,734,0.41,62.8,59.0,3,5,2,969
735,735,1.36,62.0,59.0,3,1,4,7592
736,736,0.34,62.3,59.0,3,3,7,1014
737,737,2.01,62.7,59.0,3,2,2,17688
738,738,0.38,60.7,56.0,4,2,6,1069
739,739,1.16,62.2,55.0,4,2,2,5554
740,740,2.01,60.5,61.0,3,2,1,16287
741,741,0.31,61.7,55.8,4,2,5,652
742,742,0.77,61.6,59.0,3,3,2,2657
744,744,2.01,62.3,60.0,3,2,1,14558
745,745,1.06,61.2,57.0,4,6,1,4682
746,746,0.51,61.6,54.0,4,3,4,1599
747,747,0.56,61.9,57.0,4,6,3,2066
748,748,0.77,61.0,57.0,4,5,1,2360
749,749,1.51,65.0,59.0,0,3,2,8681
750,750,0.47,61.3,56.0,4,3,6,1441
751,751,0.44,61.5,56.0,4,5,4,1155
752,752,0.9,60.3,56.0,3,5,2,4209
753,753,0.9,62.5,57.0,4,3,4,5080
754,754,0.45,61.5,61.0,2,4,1,729
755,755,1.02,61.4,57.0,4,3,4,7055
756,756,0.46,60.7,57.0,4,3,6,1453
757,757,1.0,61.7,59.0,3,2,2,4144
758,758,1.01,60.5,58.0,3,2,2,4578
759,759,0.38,62.0,54.0,4,4,4,865
760,760,1.03,62.0,59.0,3,2,4,5523
761,761,0.76,61.4,57.0,4,2,3,3038
762,762,0.52,61.8,54.0,4,1,2,950
763,763,0.38,62.4,59.0,3,6,4,1140
764,764,0.52,62.3,56.0,4,4,6,2333
765,765,0.31,61.2,55.0,4,6,3,734
766,766,0.71,64.5,55.6,1,4,1,2282
767,767,0.36,62.4,55.0,4,5,2,810
768,768,2.03,63.2,60.0,2,0,5,16043
769,769,0.3,62.4,57.0,4,5,2,499
770,770,0.5,59.3,56.0,2,5,5,2168
771,771,0.58,63.3,58.0,2,3,1,1117
772,772,0.31,62.6,60.0,3,2,5,625
773,773,0.9,63.8,59.0,1,3,1,3246
774,774,0.91,65.3,62.0,0,2,2,3278
775,775,0.32,61.5,56.0,4,1,3,449
776,776,1.56,62.6,58.0,3,6,2,12226
777,777,0.42,61.9,54.2,4,2,6,1094
778,778,0.63,61.1,56.0,4,6,2,1779
779,779,0.34,62.2,54.2,4,5,4,816
780,780,0.23,58.1,63.0,2,4,5,600
781,781,2.09,63.4,55.0,1,4,1,18472
782,782,0.74,60.0,57.0,2,5,2,2839
783,783,0.5,62.9,56.0,2,2,5,1569
784,784,0.53,62.3,56.0,4,4,5,2045
785,785,1.19,63.4,56.0,2,3,1,3739
786,786,1.13,59.9,57.0,3,1,1,4271
787,787,0.78,60.0,60.0,3,2,2,2489
788,788,1.58,60.2,61.0,3,1,0,4459
789,789,0.61,61.2,58.0,3,2,2,1588
790,790,1.0,57.9,59.0,1,5,1,3752
791,791,0.38,61.8,54.0,4,3,2,969
792,792,1.01,61.5,58.0,3,4,3,6244
793,793,0.36,61.7,57.0,4,5,3,878
794,794,0.34,63.2,55.0,2,5,2,765
795,795,0.77,62.4,56.0,4,2,2,2875
796,796,0.4,64.7,58.0,0,4,2,857
797,797,1.4,62.6,58.0,2,3,4,11262
798,798,1.71,62.8,57.0,4,0,2,6320
799,799,0.41,63.0,57.0,2,6,2,717
800,800,1.13,62.0,58.0,2,2,1,5179
801,801,0.38,59.2,61.0,2,6,1,633
802,802,0.9,63.3,54.0,2,3,3,4309
803,803,0.7,61.5,56.0,2,5,4,2967
804,804,1.24,61.8,58.0,4,0,3,5361
805,805,0.51,63.3,59.0,2,4,4,1722
806,806,0.33,62.2,54.0,4,5,6,906
807,807,0.32,62.2,56.0,4,6,3,758
808,808,0.82,63.1,58.0,2,6,2,2954
809,809,1.02,62.3,56.0,4,5,1,3455
810,810,0.34,63.3,57.0,2,5,2,714
811,811,0.67,64.4,57.0,1,4,4,2244
812,812,0.79,63.2,57.0,2,6,1,3081
813,813,0.73,61.2,57.0,4,6,2,2947
814,814,0.3,61.4,59.0,3,5,5,789
815,815,0.73,60.7,58.0,3,3,3,2746
816,816,0.67,62.4,55.0,4,3,6,2577
817,817,0.54,61.9,58.0,2,5,1,1163
818,818,1.01,62.7,57.0,4,4,1,3945
819,819,0.72,62.4,58.0,4,0,6,2139
821,821,0.9,65.0,61.0,0,2,1,2883
822,822,0.35,63.9,55.0,1,5,1,491
823,823,0.4,62.5,54.0,4,3,3,792
824,824,0.91,63.5,59.0,2,1,5,3618
825,825,0.3,61.1,55.0,4,6,1,574
826,826,0.7,60.2,56.0,3,2,4,2435
827,827,1.1,61.6,56.0,4,3,2,5610
828,828,0.41,60.4,58.0,3,5,4,1153
829,829,1.0,62.5,54.0,3,4,3,6154
830,830,0.31,62.0,54.0,4,3,6,789
831,831,1.6,61.2,57.0,4,2,3,8709
832,832,1.09,59.0,58.0,3,3,1,4456
833,833,0.3,62.2,59.0,3,2,3,473
834,834,0.23,60.9,57.0,4,4,3,498
835,835,0.52,61.7,58.0,3,4,1,1111
836,836,0.59,61.4,59.0,3,5,1,1229
837,837,0.4,62.0,59.0,3,3,2,900
838,838,1.0,61.3,58.0,2,6,5,9487
839,839,0.33,61.6,55.0,4,4,3,854
840,840,0.31,62.1,58.0,2,6,2,571
841,841,0.62,62.0,56.0,4,5,5,2904
842,842,1.5,61.1,63.0,1,1,2,8254
843,843,0.38,61.9,54.7,4,1,4,703
844,844,0.25,63.6,57.0,1,4,4,558
845,845,2.14,60.3,60.0,2,6,1,18526
846,846,0.41,59.7,60.0,3,3,6,1148
847,847,1.05,59.7,60.0,2,4,2,5666
848,848,0.75,60.9,58.0,2,3,2,2545
849,849,0.71,61.3,57.0,4,1,4,2525
850,850,0.52,61.7,55.5,2,0,6,1363
851,851,0.39,60.8,58.0,4,5,6,1183
852,852,0.53,58.3,62.0,2,5,1,1160
853,853,0.4,61.5,58.0,3,3,6,1200
854,854,0.73,61.4,55.0,4,4,4,3797
855,855,1.57,62.7,58.0,2,1,4,10682
856,856,0.52,62.3,54.0,4,2,2,1074
857,857,1.27,61.0,54.0,4,4,3,10656
858,858,1.06,62.1,57.0,4,4,2,5758
859,859,0.4,61.7,57.0,4,5,6,1397
860,860,1.04,61.2,57.0,4,4,5,9005
861,861,0.7,61.9,56.0,4,2,4,2710
862,862,0.56,59.6,58.0,3,3,1,1103
863,863,0.3,61.1,61.0,3,2,3,608
864,864,0.92,61.0,60.0,2,4,4,5006
865,865,1.28,60.9,58.0,3,3,4,9335
866,866,0.41,61.4,58.0,3,6,2,1015
867,867,1.03,58.2,59.0,3,3,2,4900
868,868,0.74,61.3,56.0,4,1,2,2769
869,869,0.4,60.9,58.0,4,3,3,825
870,870,0.7,62.0,58.0,3,2,2,2155
871,871,0.3,63.6,55.0,1,3,4,605
872,872,0.37,61.4,56.0,4,5,4,874
873,873,1.08,62.4,55.0,4,3,4,7925
874,874,0.37,60.5,59.0,3,4,3,696
875,875,1.31,63.5,55.0,2,1,1,5612
876,876,0.47,60.6,55.0,2,3,6,1780
877,877,0.52,61.6,54.0,4,3,4,1721
878,878,0.91,62.5,58.0,2,1,3,3579
879,879,1.01,61.9,58.0,2,6,1,4727
880,880,1.21,62.6,61.0,3,2,1,5421
881,881,0.71,62.1,59.0,4,1,3,2315
882,882,0.71,57.5,58.0,1,5,1,1783
883,883,1.24,62.1,56.0,4,0,3,6639
884,884,0.91,63.6,58.0,1,3,3,4183
885,885,0.7,63.5,58.0,2,2,6,2682
886,886,0.32,62.3,54.0,4,3,7,883
887,887,1.52,62.5,56.0,3,1,1,7341
889,889,1.23,62.1,55.9,4,2,1,6088
890,890,0.54,60.2,58.0,2,5,2,1358
891,891,1.19,62.6,56.0,3,2,3,6198
892,892,1.03,63.0,59.0,3,3,3,5826
893,893,0.36,62.7,59.0,3,1,3,648
894,894,0.32,61.9,57.0,4,4,5,786
895,895,1.07,62.0,57.0,4,4,7,11434
896,896,0.72,63.3,58.0,2,4,4,3219
897,897,0.71,61.8,56.0,4,3,3,3299
898,898,0.9,62.3,57.0,4,5,3,4788
899,899,0.7,61.0,59.0,3,6,4,3501
900,900,0.43,61.6,56.0,4,6,2,807
902,902,0.7,59.2,61.0,3,3,0,1115
903,903,1.5,65.5,53.0,0,2,1,7187
904,904,0.32,63.6,56.0,1,6,2,589
905,905,1.04,61.8,56.0,4,3,3,6290
906,906,1.0,63.5,59.0,1,0,6,4633
907,907,0.33,62.5,55.0,4,6,3,781
908,908,0.7,61.8,55.0,4,5,6,5338
909,909,2.01,62.5,58.0,3,3,2,17334
910,910,0.58,61.5,61.9,1,5,4,2041
911,911,1.07,60.7,58.0,3,1,3,4491
912,912,0.7,59.7,64.0,1,4,2,2337
913,913,1.04,62.0,53.0,4,0,2,4469
914,914,0.54,58.8,61.0,3,1,7,1836
915,915,1.01,61.5,61.0,1,0,4,4189
916,916,1.05,62.8,58.0,3,3,3,6181
917,917,0.34,60.6,57.0,4,6,3,1033
918,918,1.5,62.7,57.0,3,1,1,7526
919,919,0.34,59.6,60.0,3,4,5,928
920,920,1.51,62.8,59.0,1,5,2,11487
921,921,0.72,61.4,55.0,4,2,1,2112
922,922,0.31,61.7,58.0,3,2,7,1046
923,923,1.16,61.9,58.0,3,3,4,8107
924,924,0.83,62.1,57.0,4,3,2,3044
925,925,0.5,62.0,54.7,1,4,1,1214
926,926,0.41,60.4,56.0,4,3,5,1076
927,927,1.23,61.0,56.0,4,2,2,6439
928,928,1.19,61.5,57.0,4,2,0,3732
929,929,0.46,66.0,58.0,0,4,3,982
930,930,0.33,61.6,58.0,3,2,5,854
931,931,0.56,61.2,58.0,2,4,4,1929
932,932,0.41,61.0,57.0,4,4,3,1107
933,933,0.37,61.3,56.0,4,6,3,1124
934,934,1.07,61.1,59.0,4,3,3,6324
935,935,0.83,61.3,56.0,4,6,2,3990
937,937,0.32,59.9,57.0,2,3,3,561
938,938,0.51,61.3,55.0,4,3,1,1094
939,939,0.25,58.8,60.0,3,3,1,1186
940,940,0.36,59.0,59.0,2,6,6,1119
941,941,0.51,61.3,59.0,3,3,3,1343
942,942,0.52,60.3,56.0,4,6,3,1677
943,943,0.41,62.4,57.0,3,3,4,961
944,944,0.7,61.9,61.0,2,5,4,3235
945,945,0.41,62.7,56.0,4,6,2,791
946,946,0.43,61.2,57.0,4,3,7,1433
947,947,1.5,64.0,61.0,1,2,1,5208
948,948,0.41,60.7,56.0,4,4,6,1356
949,949,0.31,61.6,56.0,4,4,3,749
950,950,0.91,63.0,57.0,2,2,2,3087
951,951,1.01,62.4,59.0,3,3,1,4327
952,952,0.55,62.7,60.0,3,3,3,1445
953,953,1.2,64.8,58.0,1,1,4,5600
954,954,1.06,61.0,57.0,4,5,5,9712
955,955,0.37,60.2,56.0,2,5,4,925
956,956,0.55,61.9,56.0,4,2,5,1668
957,957,1.31,60.0,57.0,3,2,1,6089
958,958,0.7,63.2,61.0,2,4,0,1736
959,959,0.41,62.4,53.0,4,2,2,722
960,960,0.53,61.9,55.0,4,5,5,2263
961,961,0.3,61.7,57.0,4,4,6,1041
962,962,1.34,59.7,60.0,2,2,5,9735
963,963,1.0,63.0,59.0,2,3,3,5702
964,964,1.03,59.0,55.0,4,4,4,7752
965,965,1.7,59.1,61.0,2,0,2,7713
966,966,0.3,61.5,55.0,4,4,4,612
967,967,0.9,62.3,57.0,4,6,1,3871
968,968,1.23,60.6,58.0,2,4,4,9346
969,969,1.17,63.9,55.0,1,0,2,4054
970,970,1.52,61.9,55.0,4,2,3,11379
971,971,2.02,62.4,58.0,4,2,2,17141
972,972,1.52,63.6,57.0,1,2,2,9898
973,973,0.33,61.0,58.0,3,1,5,579
974,974,1.5,61.1,56.7,4,0,2,7520
975,975,2.16,62.5,54.2,4,3,1,18001
976,976,0.78,61.6,56.0,4,4,4,3537
977,977,0.36,62.0,57.0,4,5,2,810
978,978,0.55,62.4,56.0,4,3,3,1556
979,979,0.5,61.5,56.0,2,5,3,1624
980,980,0.59,61.9,55.0,4,2,1,1292
981,981,0.34,62.4,53.0,4,3,5,751
982,982,1.54,63.0,59.0,2,3,3,11708
983,983,1.24,61.4,63.0,2,1,4,5444
984,984,0.5,62.4,56.0,4,6,1,1239
985,985,0.36,61.3,57.0,3,4,4,1013
986,986,1.01,61.4,62.0,2,1,2,4693
987,987,1.01,58.8,57.0,1,0,2,3853
988,988,0.39,62.4,58.0,3,3,2,878
989,989,0.7,62.8,56.0,4,5,2,2537
990,990,0.31,63.7,58.0,2,6,4,709
991,991,1.17,62.2,57.0,4,3,3,6321
992,992,0.42,61.6,58.0,3,2,4,1087
993,993,0.54,61.2,58.0,4,3,2,1404
994,994,0.77,62.2,56.0,4,2,2,2781
995,995,1.5,65.3,57.0,0,4,3,13853
996,996,0.5,62.7,61.0,2,4,2,1197
997,997,1.2,61.9,57.0,4,3,3,7930
998,998,0.72,63.1,57.0,2,3,2,2385
999,999,0.8,62.7,54.0,4,4,3,3369
1000,1000,1.88,62.2,57.0,2,1,3,13607
1001,1001,0.73,61.7,57.0,4,5,4,3758
1002,1002,0.5,63.3,60.0,2,0,2,963
1003,1003,0.7,62.3,59.0,2,6,2,2827
1004,1004,1.26,61.2,56.0,4,5,4,11323
1005,1005,0.32,61.4,56.0,4,4,6,912
1006,1006,0.72,61.6,56.0,4,4,4,3759
1007,1007,0.53,61.4,57.0,4,3,5,2250
1008,1008,0.34,62.1,59.0,3,2,2,477
1009,1009,0.4,62.7,59.0,3,2,4,731
1010,1010,0.56,61.9,57.0,4,6,3,1963
1011,1011,0.5,63.9,55.0,2,5,4,1604
1012,1012,0.56,62.5,56.0,4,6,2,1729
1013,1013,1.51,63.6,60.0,1,1,1,7957
1014,1014,1.1,63.5,55.0,2,2,2,4682
1015,1015,1.31,62.5,56.0,4,2,4,8774
1017,1017,0.31,61.3,57.0,4,2,2,421
1018,1018,0.42,62.7,58.0,3,3,6,1235
1019,1019,0.63,63.0,56.2,2,4,3,2032
1020,1020,0.7,59.1,60.0,3,1,6,2513
1021,1021,1.0,63.4,56.0,1,2,2,4389
1022,1022,0.71,61.6,56.0,4,5,3,3381
1023,1023,0.32,62.1,54.0,4,4,5,1008
1025,1025,0.7,60.5,56.0,4,5,1,2375
1026,1026,0.23,61.8,56.0,4,3,7,536
1027,1027,0.38,58.3,61.0,2,5,2,640
1028,1028,0.7,62.5,56.0,2,5,4,3063
1029,1029,0.33,61.3,60.0,3,2,3,668
1030,1030,0.28,62.3,54.0,4,4,2,453
1031,1031,1.1,62.0,59.0,4,0,1,4226
1032,1032,0.51,63.1,56.0,1,0,3,984
1033,1033,0.27,62.2,55.0,4,1,4,432
1034,1034,0.35,61.6,58.0,3,2,1,441
1035,1035,0.32,62.7,57.0,2,6,2,589
1037,1037,0.33,62.9,56.0,4,6,1,631
1038,1038,0.3,63.8,55.0,1,3,7,956
1039,1039,0.92,60.2,56.0,1,6,2,5259
1040,1040,0.57,63.0,59.0,2,5,3,1654
1041,1041,0.7,61.4,64.0,1,5,2,2872
1042,1042,0.59,61.4,58.0,4,5,3,1657
1043,1043,1.57,62.6,58.0,3,1,3,9847
1044,1044,0.57,60.9,56.0,4,2,4,1800
1045,1045,1.02,59.6,59.0,2,5,1,4398
1046,1046,0.36,61.1,56.0,4,5,3,1013
1047,1047,0.37,61.4,56.0,4,5,2,777
1048,1048,0.3,62.7,59.0,3,2,6,878
1049,1049,1.58,61.7,59.0,3,2,4,11491
1050,1050,1.0,62.9,53.0,3,3,6,7848
1051,1051,1.0,60.9,57.0,4,1,1,3811
1052,1052,0.31,62.5,54.0,4,3,6,816
1053,1053,0.58,62.2,55.0,4,5,4,2041
1054,1054,0.51,64.2,56.0,1,6,1,1232
1055,1055,0.7,62.2,55.0,4,4,2,2697
1056,1056,1.0,60.5,59.0,2,5,1,4435
1057,1057,0.61,59.5,62.0,3,2,2,1382
1058,1058,2.14,58.2,61.0,2,4,1,17582
1059,1059,0.4,60.9,58.0,4,2,7,1074
1060,1060,0.57,60.6,61.0,2,0,2,1037
1061,1061,0.91,63.4,54.0,2,3,4,4209
1062,1062,1.79,60.5,58.0,3,3,2,14127
1063,1063,0.52,61.9,61.0,3,3,6,2153
1064,1064,0.98,62.6,54.0,4,1,1,3873
1065,1065,1.2,62.2,58.0,4,3,2,6741
1066,1066,1.03,61.0,57.0,4,6,2,5804
1067,1067,0.25,62.8,57.0,4,4,3,436
1068,1068,0.9,61.1,58.0,3,5,2,4106
1069,1069,0.33,61.6,57.0,4,5,3,723
1070,1070,1.49,62.7,60.0,2,2,3,9552
1071,1071,0.57,65.2,56.2,0,4,5,1902
1072,1072,1.0,61.2,60.0,3,4,5,8400
1073,1073,0.43,62.2,55.0,4,4,5,1169
1074,1074,1.29,60.7,61.0,3,2,3,7802
1075,1075,0.43,61.0,57.0,2,4,3,905
1076,1076,0.55,62.2,58.0,3,4,3,1698
1077,1077,0.35,61.7,56.0,4,2,7,984
1078,1078,0.8,61.3,55.0,4,4,3,3913
1079,1079,0.3,62.0,58.0,3,5,3,844
1080,1080,0.3,60.9,56.0,4,4,7,886
1081,1081,1.13,65.3,59.0,0,2,2,5771
1082,1082,0.9,60.7,57.0,4,6,2,4304
1083,1083,0.31,61.9,56.0,4,6,3,734
1084,1084,0.33,61.9,54.0,4,5,6,945
1085,1085,0.35,61.3,56.0,4,3,2,669
1086,1086,0.23,58.8,61.0,2,5,6,485
1087,1087,0.41,63.9,56.0,1,4,6,915
1088,1088,0.56,62.2,55.0,4,4,3,1739
1089,1089,0.31,60.0,61.0,2,6,2,571
1090,1090,0.36,63.3,56.0,1,3,2,537
1091,1091,0.5,62.7,56.0,3,4,5,1987
1092,1092,1.21,62.4,58.0,2,0,3,4191
1093,1093,0.9,61.5,58.0,4,1,3,3629
1094,1094,0.37,63.7,55.0,1,6,2,681
1095,1095,1.23,62.3,58.0,3,6,1,6833
1096,1096,1.2,63.3,54.4,1,0,1,4659
1097,1097,0.3,62.5,59.0,2,6,2,552
1098,1098,1.04,61.3,58.0,3,3,7,9039
1099,1099,0.61,60.8,56.0,4,2,4,2053
1100,1100,0.75,63.1,58.0,2,4,2,2347
1101,1101,1.5,61.3,53.9,4,3,4,13820
1102,1102,1.02,60.5,56.0,4,6,4,8181
1103,1103,0.46,63.4,59.0,2,6,3,1030
1104,1104,1.52,60.9,57.0,2,3,1,8151
1105,1105,0.74,61.4,63.0,2,5,3,2638
1106,1106,1.01,62.8,58.0,3,6,2,4751
1107,1107,0.41,60.3,60.0,3,3,6,1230
1108,1108,0.9,61.8,55.0,4,2,4,4964
1109,1109,1.16,61.2,58.0,4,6,4,10241
1110,1110,0.52,64.2,58.0,1,4,4,1841
1111,1111,0.71,59.6,60.0,2,5,3,2954
1112,1112,0.71,61.5,56.0,4,6,1,2633
1113,1113,0.32,59.4,61.0,1,5,6,801
1114,1114,0.33,63.0,57.0,4,1,2,557
1115,1115,1.09,63.2,57.0,2,2,2,4871
1116,1116,1.01,61.9,59.0,3,2,2,4191
1117,1117,1.18,58.0,59.0,1,3,2,6743
1118,1118,0.9,61.4,56.0,4,3,1,4044
1119,1119,0.31,62.1,58.0,3,1,5,698
1120,1120,0.3,60.9,57.0,4,5,5,786
1121,1121,0.37,61.3,57.0,4,3,3,649
1122,1122,0.5,63.3,56.0,1,3,6,1966
1123,1123,1.22,62.0,59.0,2,3,7,8793
1124,1124,1.51,62.0,58.0,2,1,6,11512
1125,1125,0.53,60.3,56.0,4,4,1,1335
1126,1126,0.31,61.4,56.0,3,2,4,698
1128,1128,1.03,62.1,57.0,3,3,3,6146
1129,1129,0.34,61.2,60.0,3,2,6,775
1130,1130,0.54,61.7,57.0,4,3,4,1726
1131,1131,0.77,62.3,55.0,4,6,1,3011
1132,1132,1.0,59.4,60.0,2,6,1,4543
1133,1133,0.4,59.6,61.0,2,4,2,927
1134,1134,0.3,62.5,53.3,4,4,3,601
1135,1135,0.38,61.9,56.0,4,5,7,1433
1136,1136,0.7,62.4,56.0,4,4,4,2874
1137,1137,1.51,62.2,57.0,4,5,4,17649
1138,1138,0.32,61.7,56.0,4,4,6,926
1139,1139,0.41,61.4,58.0,3,3,5,1076
1140,1140,1.02,61.1,58.0,3,2,2,5084
1141,1141,0.71,61.4,58.0,3,6,2,2863
1142,1142,1.25,61.6,54.0,3,2,1,5740
